위도,경도
37.49988,127.03856
37.5267972,127.0445386
37.5225746,127.0406891
37.5132719,127.0256431
37.5257607,127.0399898
37.5218275,127.0537222
37.5092756,127.0404368
37.5215591,127.0488566
37.4649553,127.1113018
37.49241,127.08381
37.5215591,127.0488566
37.5153853,127.0624493
37.5257607,127.0399898
37.4888508,127.1033456
37.481054,127.0537081
